Condition1,Condition2,Reaction,MeanFluxCond1,MeanFluxCond2,Log2MeanFluxRatio,P,Padj
wildtype,ccr2_depleted,MALtm,489.7445122825649,467.9671437691399,0.06562208585088847,6.770556062053349e-128,7.642397688298966e-128
wildtype,ccr2_depleted,MALTSULtm,-285.29864866298755,-305.87704068469947,-0.10047890788966926,6.760754245186227e-147,7.717660999889508e-147
wildtype,ccr2_depleted,MANt1r,-0.04051885974685289,-0.03174381271410234,0.3521181563250756,0.0,0.0
wildtype,ccr2_depleted,MCCCrm,0.04993463000574561,0.012557708043012894,1.9914675052107706,0.0,0.0
wildtype,ccr2_depleted,MCLACCYSR,0.04089167100567558,0.037381310594245466,0.1294898675864737,9.753610151126686e-68,1.0535368937002228e-67
wildtype,ccr2_depleted,MCLORi,0.04089167100567558,0.037381310594245466,0.1294898675864737,9.753610151126686e-68,1.0535368937002228e-67
wildtype,ccr2_depleted,MDHm,-0.06853277710944372,-0.0395095539342527,0.7945925913074409,0.0,0.0
wildtype,ccr2_depleted,MERCPLACCYSt,0.04089167100567558,0.037381310594245466,0.1294898675864737,9.753610151126686e-68,1.0535368937002228e-67
wildtype,ccr2_depleted,METAT,0.07576771869636822,0.09099338872300632,-0.26417841751056864,0.0,0.0
wildtype,ccr2_depleted,METS,0.011513614276877528,0.021683225183514097,-0.9132385747262833,0.0,0.0
wildtype,ccr2_depleted,METtec,0.14619648507393887,0.24273235950768857,-0.7314578263382141,0.0,0.0
wildtype,ccr2_depleted,MEVK1x,0.03461915101038659,0.0325730867528011,0.08788990329695773,1.0472359256600871e-38,1.0993536922666726e-38
wildtype,ccr2_depleted,MGCHrm,0.04993463000574561,0.012557708043012894,1.9914675052107706,0.0,0.0
wildtype,ccr2_depleted,MGSA,10.596084585306082,16.106070181139387,-0.6040732595096425,0.0,0.0
wildtype,ccr2_depleted,MHISOR,0.003434399883056808,0.014070020415121969,-2.0344944879910325,0.0,0.0
wildtype,ccr2_depleted,MI1345PP,0.033096492964558674,0.016513260307228255,1.003053363563128,0.0,0.0
wildtype,ccr2_depleted,MI134PP,0.033096492964558674,0.016513260307228255,1.003053363563128,0.0,0.0
wildtype,ccr2_depleted,MI145PK,0.033096492964558674,0.016513260307228255,1.003053363563128,0.0,0.0
wildtype,ccr2_depleted,MI145PP,0.045968409080871235,0.046201101303001105,-0.007284504967989862,0.042484933474818076,0.042484933474818076
wildtype,ccr2_depleted,MI14P4P,0.07560041610275425,0.06170147765153256,0.2930891350015851,1.1855477125853192e-286,1.4440419898176146e-286
wildtype,ccr2_depleted,MI14PP,0.03530354545346145,0.015753361514368243,1.1641533678842308,0.0,0.0
wildtype,ccr2_depleted,MI14Ptn,-0.03271312531779579,-0.01358998793716236,1.2673254214040028,0.0,0.0
wildtype,ccr2_depleted,MI1PS,0.03339714956110311,0.03277280584623775,0.02722577965687687,6.3236280842618166e-71,6.8545367925477835e-71
wildtype,ccr2_depleted,MI34PP,0.03309649296455864,0.016513260307228255,1.0030533635631267,0.0,0.0
wildtype,ccr2_depleted,MINOHPtn,-0.07169949553743882,-0.05993286643247017,0.2586155925699445,0.0,0.0
wildtype,ccr2_depleted,MMMm,2.359677833767736e-15,0.0,inf,0.0,0.0
wildtype,ccr2_depleted,MTHFCm,-108.45455653886127,-144.05698510131825,-0.4095489495240795,0.0,0.0
wildtype,ccr2_depleted,MTHFD2m,-108.45455653886127,-144.05698510131825,-0.4095489495240795,0.0,0.0
wildtype,ccr2_depleted,N3Tg,0.020767084073760968,0.019779829178972808,0.07026869334538947,1.576661236903419e-13,1.597045277627859e-13
wildtype,ccr2_depleted,N4Tg,0.049143107424148125,0.05341881216315019,-0.1203588108388352,1.77152557802418e-26,1.8299912899187593e-26
wildtype,ccr2_depleted,NABTNO,0.05213239422427296,0.03474056424553225,0.5855589323981142,0.0,0.0
wildtype,ccr2_depleted,NACHEX23ly,0.020767084073757134,0.01977982917897827,0.07026869334472494,1.576661236903419e-13,1.597045277627859e-13
wildtype,ccr2_depleted,NACHEX24ly,0.01876960847851467,0.021388354499489868,-0.18842693704688643,4.7759174337312405e-94,5.27849141409672e-94
wildtype,ccr2_depleted,NACHEX25ly,0.02351756700839058,0.02782704740591497,-0.24274902436171608,1.1233116685273778e-148,1.2843957022121414e-148
wildtype,ccr2_depleted,NACHEX26ly,0.002750482934633271,0.008047218226937006,-1.5488052048591967,0.0,0.0
wildtype,ccr2_depleted,NACHEX27ly,0.030007234406824693,0.044190987871850204,-0.5584418221171755,0.0,0.0
wildtype,ccr2_depleted,NACHEX2ly,0.08379040602069072,0.05915709378867879,0.5022338863009168,0.0,0.0
wildtype,ccr2_depleted,NACHEX6ly,0.04006407627852868,0.010665631491965631,1.9093398266868458,0.0,0.0
wildtype,ccr2_depleted,NACHEX7ly,0.04006407627852868,0.010665631491965631,1.9093398266868458,0.0,0.0
wildtype,ccr2_depleted,NACHEXA1ly,0.05552893345396553,0.04151559988952116,0.41958614130772,0.0,0.0
wildtype,ccr2_depleted,NACHEXA21ly,0.004747958529875899,0.006438692906425001,-0.43946050815633997,2.9850336560633964e-129,3.374246306800223e-129
wildtype,ccr2_depleted,NACHEXA2ly,0.028261472566724906,0.017641493899157843,0.679863904481232,0.0,0.0
wildtype,ccr2_depleted,NACHEXA3ly,0.04523961287927266,0.014195155741918144,1.6721879064140706,0.0,0.0
wildtype,ccr2_depleted,NACHEXA4ly,0.04523961287927266,0.01419515574191814,1.672187906414071,0.0,0.0
wildtype,ccr2_depleted,NACHEXA7ly,0.008012790798821313,0.0035294709992043467,1.1828528436594852,0.0,0.0
wildtype,ccr2_depleted,NACHEXA8ly,0.008012790798821313,0.0035294709992043467,1.1828528436594852,0.0,0.0
wildtype,ccr2_depleted,NADHtpu,337.3258833672522,169.16742367208977,0.9956912446090905,0.0,0.0
wildtype,ccr2_depleted,NADHtru,304.6861561407774,47.904022095693094,2.669105253499628,0.0,0.0
wildtype,ccr2_depleted,NADPHtru,1.1143074712355512,0.8620689419781803,0.37027221568393004,0.0,0.0
wildtype,ccr2_depleted,NADPHtxu,0.02697726129310969,0.03111400186356626,-0.20582007070624808,2.0435648756312386e-97,2.2627745208227213e-97
wildtype,ccr2_depleted,NADPN,0.03568109523873837,0.031867824442331626,0.1630593674214725,2.3245176896218397e-54,2.4865558121514492e-54
wildtype,ccr2_depleted,NADPtru,1.1143074712355512,0.8620689419781803,0.37027221568393004,0.0,0.0
wildtype,ccr2_depleted,NADPtxu,0.02697726129310969,0.03111400186356626,-0.20582007070624808,2.0435648756312386e-97,2.2627745208227213e-97
wildtype,ccr2_depleted,NADtru,304.68615614077794,47.90402209569306,2.6691052534996316,0.0,0.0
wildtype,ccr2_depleted,NAGA2ly,0.07266067443254196,0.08124585956906026,-0.16111953580742952,2.1506894996507907e-73,2.3364738048914885e-73
wildtype,ccr2_depleted,NAGLCAly,0.07266067443254196,0.08124585956906023,-0.161119535807429,2.1506894996507907e-73,2.3364738048914885e-73
wildtype,ccr2_depleted,NAHCO3_HCLt,-714.4600591096514,-221.6264097982118,1.6887235533782445,0.0,0.0
wildtype,ccr2_depleted,NaKt_1,0.0665485657634373,0.09619621100719396,-0.5315724960938204,0.0,0.0
wildtype,ccr2_depleted,NAt,-123.27937056081532,-366.9264672666776,-1.5735595724377536,0.0,0.0
wildtype,ccr2_depleted,NAt5,483.40584197515534,535.3856090183264,-0.1473434521267932,4.864049678108691e-184,5.657978849103397e-184
wildtype,ccr2_depleted,NAtx,0.031210805728549552,0.03577868547569064,-0.1970547812177594,6.204805807293639e-218,7.322924817853832e-218
wildtype,ccr2_depleted,NBAHH_ir,0.008530468341406184,0.009472105024405299,-0.15106012647124387,0.0,0.0
wildtype,ccr2_depleted,NCKt,160.4619965428421,360.8076167843613,-1.1689981415839168,0.0,0.0
wildtype,ccr2_depleted,NCNt,-100.36966054820722,-180.17667138644202,-0.844088986902908,0.0,0.0
wildtype,ccr2_depleted,NDP7er,0.7987853993934155,0.7165343989943815,0.15677199643756398,7.497389034986578e-212,8.829433786511127e-212
wildtype,ccr2_depleted,NDP7ex,0.0427969282020429,0.048081530767388324,-0.16797557845989372,8.031154511089435e-33,8.368854440552014e-33
wildtype,ccr2_depleted,NDP7g,1.6005918707269124,1.2522512072154448,0.3540814846225526,0.0,0.0
wildtype,ccr2_depleted,NDP8ex,0.0427969282020429,0.048081530767388324,-0.16797557845989372,8.031154511089435e-33,8.368854440552014e-33
wildtype,ccr2_depleted,NDPK10,-318.2580391032864,-431.1660649514221,-0.4380466781983952,0.0,0.0
wildtype,ccr2_depleted,NDPK10n,318.2580391032864,431.1660649514221,-0.4380466781983952,0.0,0.0
wildtype,ccr2_depleted,NDPK1m,65.76841637397904,34.74909891823876,0.9204193646161907,0.0,0.0
wildtype,ccr2_depleted,NDPK2n,-483.44878463335397,-481.4720704356294,0.00591095061255109,1.3084206330595493e-21,1.3413863674750614e-21
wildtype,ccr2_depleted,NDPK3m,0.23520749649773282,0.07364402510544,1.6752936560246223,0.0,0.0
wildtype,ccr2_depleted,NDPK3n,-0.01112314906109921,-0.08271713591378851,-2.8946209475942632,0.0,0.0
wildtype,ccr2_depleted,NDPK5n,420.73689021393955,415.65899052873533,0.01751790240195226,1.529854417132464e-05,1.5336234298425574e-05
wildtype,ccr2_depleted,NDPK6n,-135.22935030544153,-260.3665214886981,-0.9451356459700881,0.0,0.0
wildtype,ccr2_depleted,NDPK7n,273.0691298250753,357.50968762847316,-0.38871610770855874,0.0,0.0
wildtype,ccr2_depleted,NDPK8n,-136.61812476796658,-261.55686789768333,-0.9369757575655664,0.0,0.0
wildtype,ccr2_depleted,NDPK9n,-495.67462812718827,-381.5054613360062,0.37768970441034905,0.0,0.0
wildtype,ccr2_depleted,NH4tp,-0.03385779441649018,-0.03446272992764866,-0.025548992165420205,6.3958955051337045e-16,6.50522705223044e-16
wildtype,ccr2_depleted,NICRNS,0.10191761580524927,0.08034476353601651,0.3431275290923379,0.0,0.0
wildtype,ccr2_depleted,NKCC2t,0.046046724687310976,0.011406526505820119,2.0132390090796926,0.0,0.0
wildtype,ccr2_depleted,NMNATm,58.477434992569044,44.61595341516657,0.3903203617254289,0.0,0.0
wildtype,ccr2_depleted,NMNAT,-112.05476389936665,-136.7434350848684,-0.28726758740938746,0.0,0.0
wildtype,ccr2_depleted,NP1,0.05467944008658004,0.0317005624451845,0.7864900324136868,0.0,0.0
wildtype,ccr2_depleted,NRPPHRt4_2_r,-242.09732050816717,-644.2222432402463,-1.4119713619902234,0.0,0.0
wildtype,ccr2_depleted,NTD1m,0.11433820855960058,0.07111167728880946,0.6851492013693233,0.0,0.0
wildtype,ccr2_depleted,NTD2l,0.02610968348121577,0.047583212208661144,-0.865867698873065,0.0,0.0
wildtype,ccr2_depleted,NTD4l,0.05178179899917057,0.04681204363460244,0.14556533913912487,2.7900635492541333e-39,2.9323330786778567e-39
wildtype,ccr2_depleted,NTD5l,0.030604696504994262,0.028771069375705442,0.08913421676870442,1.5597922143542275e-30,1.61895984463624e-30
wildtype,ccr2_depleted,NTD7e,0.05112861482169494,0.05118834104726334,-0.001684310063641631,3.0374757427184675e-07,3.05418246461943e-07
wildtype,ccr2_depleted,NTD7l,58.37650419106669,44.54664486657888,0.3900710433847488,0.0,0.0
wildtype,ccr2_depleted,NTD9l,0.04478849052828643,0.04836746371578083,-0.11090884300607116,6.960879270984257e-46,7.371717834287248e-46
wildtype,ccr2_depleted,O2Stm,-0.14905326509038855,-0.21085276938214143,-0.50040799171359,0.0,0.0
wildtype,ccr2_depleted,O2Stn,0.048064399491585724,0.04902354754327821,-0.02850617815845252,9.146934800088943e-16,9.29954344872503e-16
wildtype,ccr2_depleted,O2Stx,0.043231551746406034,0.028200755118097397,0.6163508275337211,1.1148710370789034e-258,1.3426564122315531e-258
wildtype,ccr2_depleted,O2ter,0.7789372446859777,0.5147879675808115,0.5975287687510065,0.0,0.0
wildtype,ccr2_depleted,O2tm,143.76050103110018,289.9387956256629,-1.0120810459223302,0.0,0.0
wildtype,ccr2_depleted,O2tn,-0.024032199745792862,-0.024511773771639104,-0.02850617815845252,9.146934800089698e-16,9.29954344872503e-16
wildtype,ccr2_depleted,O2tp,4.548579967886536,3.8784168223285653,0.2299483556560295,4.894388052641428e-71,5.305758928843157e-71
wildtype,ccr2_depleted,OCCOAtx,0.02576478773821293,0.027608466821020278,-0.09971006609556936,3.7643044383836338e-93,4.149518149591796e-93
wildtype,ccr2_depleted,OIVD1m,0.04993463000574561,0.012557708043012894,1.9914675052107706,0.0,0.0
wildtype,ccr2_depleted,OIVD3m,93.23253226736792,70.35953107777011,0.40608758443884196,0.0,0.0
wildtype,ccr2_depleted,ORNt3m,661.3172916918701,301.2020656921088,1.1346109604357495,0.0,0.0
wildtype,ccr2_depleted,ORNt4m,-661.3106938225966,-301.228094989513,1.1344718972830692,0.0,0.0
wildtype,ccr2_depleted,ORNTArm,0.02249080288463206,0.04330361363842288,-0.9451522574004457,0.0,0.0
wildtype,ccr2_depleted,P4504F122r,0.014395189856142474,0.017445514145569968,-0.27726930002437383,8.09551310735998e-196,9.465777005583871e-196
wildtype,ccr2_depleted,PA_HStn,-0.0327131253177958,-0.013589987937162701,1.2673254214039669,0.0,0.0
wildtype,ccr2_depleted,PAFHe,0.04976058358809377,0.019464104236066388,1.3541874539076784,0.0,0.0
wildtype,ccr2_depleted,PAFS,0.04976058358809377,0.019464104236066388,1.3541874539076784,0.0,0.0
wildtype,ccr2_depleted,PAIL_HStn,0.11858248697413623,0.08348392424579107,0.5063206365798768,0.0,0.0
wildtype,ccr2_depleted,PAIL45P_HStn,135.20219686635465,260.3301261030072,-0.9452236801588186,0.0,0.0
wildtype,ccr2_depleted,PAIL4P_HStn,-135.26345158905,-260.3696284951108,-0.9447890979782527,0.0,0.0
wildtype,ccr2_depleted,PAN4PP,0.11027006580186632,0.15937645782013202,-0.5313973320580059,0.0,0.0
wildtype,ccr2_depleted,PAPStg,0.8450597115836339,0.6069816754718093,0.4774003224892275,0.0,0.0
wildtype,ccr2_depleted,PAPtg,0.8450597115836334,0.6069816754718127,0.47740032248921827,0.0,0.0
wildtype,ccr2_depleted,PCHOL_HStg,0.024341664833357216,0.03656290732890226,-0.5869529483347325,0.0,0.0
wildtype,ccr2_depleted,PCLAD,0.008310821763311958,0.005084430875565102,0.7089048404396776,0.0,0.0
wildtype,ccr2_depleted,PCm,82.87467566358103,115.14107176879325,-0.47439932223142967,0.0,0.0
wildtype,ccr2_depleted,PCRNtm,0.0647464614139746,0.032750919679869046,0.9832659277982564,0.0,0.0
wildtype,ccr2_depleted,PDE1,0.06177187697102544,0.03085550257064875,1.0014223751906284,0.0,0.0
wildtype,ccr2_depleted,PDE4,0.02879803901447979,0.03665161392764035,-0.3479061522611202,9.925988551823136e-228,1.1787461833245097e-227
wildtype,ccr2_depleted,PE_HStm,-87.10580265908862,-32.702901700320794,1.4133501784199114,0.0,0.0
wildtype,ccr2_depleted,PEFLIP,0.02549276715855205,0.009230376683938644,1.4656265524434966,0.0,0.0
wildtype,ccr2_depleted,PEFLIPm,0.024256374681789393,0.008859761985641082,1.4530240967979293,0.0,0.0
wildtype,ccr2_depleted,PEPCKm,0.03500503596922166,0.012132290203638166,1.528710576398444,0.0,0.0
wildtype,ccr2_depleted,PEt,-0.02549276715855205,-0.009230376683938644,1.4656265524434966,0.0,0.0
wildtype,ccr2_depleted,PETHCT,0.3600666117336409,0.55369918245864,-0.6208385642527381,0.0,0.0
wildtype,ccr2_depleted,PFK26,0.055596705624212345,0.07603533285455509,-0.45167058147894007,0.0,0.0
wildtype,ccr2_depleted,PGDI,419.7133884882453,400.8611829745416,0.06630176246234738,2.692898770422489e-51,2.868937929907878e-51
wildtype,ccr2_depleted,PGDIr,-419.7133884882453,-400.8611829745416,0.06630176246234738,2.692898770422489e-51,2.868937929907878e-51
wildtype,ccr2_depleted,PGESr,227.48691675395776,270.543401947708,-0.25007648178770653,6.107977883244748e-209,7.181101036373311e-209
wildtype,ccr2_depleted,PGISr,-227.43521340675662,-270.57752656842547,-0.2505863764339561,6.574844052435532e-210,7.734317157275291e-210
wildtype,ccr2_depleted,PGLYCt,-0.07868570029882911,-0.053787900920598895,0.548819787178541,0.0,0.0
wildtype,ccr2_depleted,PGPPT,0.04527458410655047,0.03798890087001804,0.2531234173831882,5.015083908145979e-117,5.6261355760719825e-117
wildtype,ccr2_depleted,PGS,0.029243437976866245,0.010171643956692721,1.5235600617014309,0.0,0.0
wildtype,ccr2_depleted,PGSr,0.027644283844347268,0.010233246786526456,1.433717244111841,0.0,0.0
wildtype,ccr2_depleted,PHCDm,283.68326611578067,182.3522197460363,0.6375532900607689,0.0,0.0
wildtype,ccr2_depleted,PHEMEtm,0.0795183800232477,0.05535799977038299,0.5224965505390383,0.0,0.0
wildtype,ccr2_depleted,PHETA1m,383.87607614163926,244.5261999616938,0.6506515993846116,0.0,0.0
wildtype,ccr2_depleted,PHEtec,1300.8873742659573,1785.352521193896,-0.4567129006393148,0.0,0.0
wildtype,ccr2_depleted,PHYCBOXL,0.11730260622079858,0.1999694205134252,-0.7695443313504087,0.0,0.0
wildtype,ccr2_depleted,PI345P3P,0.038106906732735306,0.02736142912672609,0.47790891821307757,0.0,0.0
wildtype,ccr2_depleted,PI345P3Pn,0.041323305206374186,0.046356455567321306,-0.16581461008815943,4.629055738201497e-77,5.0476235374890805e-77
wildtype,ccr2_depleted,PI345P5P,0.07994416835312664,0.04343785156899976,0.880040048616557,0.0,0.0
wildtype,ccr2_depleted,PI34P5K,0.07523606259790887,0.051900751051363485,0.5356689330212455,0.0,0.0
wildtype,ccr2_depleted,PI3P4K,0.03887235265965948,0.04713697738021573,-0.27811482380912833,3.5149880893851225e-231,4.178893474034301e-231
wildtype,ccr2_depleted,PI3P5K,0.12521983309526433,0.0484933160195861,1.3686052682792096,0.0,0.0
wildtype,ccr2_depleted,PI45P3K,0.03641174786272673,0.0323656043737707,0.1699425516696366,9.091050646893737e-93,1.001961667627065e-92
wildtype,ccr2_depleted,PI45P3Kn,0.041323305206374186,0.046356455567321306,-0.16581461008815943,4.629055738201497e-77,5.0476235374890805e-77
wildtype,ccr2_depleted,PI45P5P,0.03624350988188313,0.024015036921638706,0.5937846485093599,0.0,0.0
wildtype,ccr2_depleted,PI45PLC,0.07906490204542983,0.06271436161022927,0.334241546896911,1.1831389099106801e-240,1.4127332648251912e-240
wildtype,ccr2_depleted,PI4P5K,135.27595110967474,260.4049450061084,-0.9448514602990976,0.0,0.0
wildtype,ccr2_depleted,PI4PLC,0.03222242715754857,0.017663749925737608,0.8672735168448763,0.0,0.0
wildtype,ccr2_depleted,PI4PLCn,0.0327131253177958,0.01358998793716236,1.267325421404003,0.0,0.0
wildtype,ccr2_depleted,PI5P4K,0.03985900973629859,0.016914670678297637,1.236630779348204,0.0,0.0
wildtype,ccr2_depleted,PIK4,0.00799274644129004,0.02321527761658615,-1.5383113056806952,0.0,0.0
wildtype,ccr2_depleted,PIK5,0.056042776358125386,0.03404916619064208,0.7189089592383215,0.0,0.0
wildtype,ccr2_depleted,PIPLC,0.024793627372872353,0.020877020534056913,0.2480535247033492,1.7350628366049677e-90,1.9106139346080368e-90
wildtype,ccr2_depleted,PIter,252.85860992494213,284.3315843409627,-0.1692434629063749,1.031539760676077e-108,1.1506758525971025e-108
wildtype,ccr2_depleted,PItg,1.6363655645014406,1.2835664866993306,0.35033705558708683,0.0,0.0
wildtype,ccr2_depleted,PItn,135.1966371801238,260.3529315007622,-0.9454093840360681,0.0,0.0
wildtype,ccr2_depleted,PItx,-0.03461915101038659,-0.0325730867528011,0.08788990329695773,1.0472359256600871e-38,1.0993536922666726e-38
wildtype,ccr2_depleted,PMEVKx,0.03461915101038659,0.0325730867528011,0.08788990329695773,1.0472359256600871e-38,1.0993536922666726e-38
wildtype,ccr2_depleted,PMI12346PH,0.06399385149023604,0.031997914360108806,0.9999554254704809,0.0,0.0
wildtype,ccr2_depleted,PMI12346PHn,0.07169949553743882,0.05993286643247017,0.2586155925699445,0.0,0.0
wildtype,ccr2_depleted,PMTCOAtx,-136.67352123787037,-24.34718871892195,2.488906661837972,0.0,0.0
wildtype,ccr2_depleted,PPA2,0.03747896494239273,0.05167142217767947,-0.4632854817078268,1.1474651550877663e-305,1.409359831185695e-305
wildtype,ccr2_depleted,PPAm,42.52495132798688,19.13948478100486,1.1517575904529727,0.0,0.0
wildtype,ccr2_depleted,PPAP,0.0858417668940133,0.11615594349051854,-0.43631129942149255,0.0,0.0
wildtype,ccr2_depleted,PPDOy,0.12257848747607905,0.1272055364084011,-0.053455654608003215,9.467634721586427e-87,1.0395607971630502e-86
wildtype,ccr2_depleted,PPItr,-0.41472563338486623,-0.493510349459877,-0.2509231197409519,0.0,0.0
wildtype,ccr2_depleted,PPItx,-0.021012203499269008,-0.00930337439741546,1.1754014703093363,0.0,0.0
wildtype,ccr2_depleted,PPMI12346Ptn,0.07169949553743879,0.05993286643247017,0.258615592569944,0.0,0.0
wildtype,ccr2_depleted,PPPG9tm,0.07951838002324828,0.055357999770382964,0.5224965505390496,0.0,0.0
wildtype,ccr2_depleted,PPPGOm,0.039759190011622834,0.027678999885191496,0.5224965505390015,0.0,0.0
wildtype,ccr2_depleted,PRDX,0.06962355252423753,0.08400521829594476,-0.27090351994153633,7.361845454251062e-99,8.160850563311617e-99
wildtype,ccr2_depleted,PRGNLONEtr,-611.363182308446,-443.107017557098,0.4643744972419716,0.0,0.0
wildtype,ccr2_depleted,PRODt2r,-564.1692720462041,-632.3314040042852,-0.16455278059889566,0.0,0.0
wildtype,ccr2_depleted,PROSTGD2t,-250.85041622651977,-200.73226609976922,0.32155479493023864,0.0,0.0
wildtype,ccr2_depleted,PROSTGE1t,-353.4220789830283,-335.18381836439534,0.076439668870498,1.621819982099538e-246,1.94316463280809e-246
wildtype,ccr2_depleted,PROSTGE2t,-0.028844513854668227,-0.010957877959549145,1.396328507213128,0.0,0.0
wildtype,ccr2_depleted,PROSTGI2t,235.70387373149939,340.3424469429051,-0.5300116239473824,0.0,0.0
wildtype,ccr2_depleted,PROSTGI2tr,-0.038230209773813265,-0.036562264108115076,0.06435770478302659,2.360278168277211e-20,2.4179768386785302e-20
wildtype,ccr2_depleted,PSDm_hs,87.08154628440698,32.69404193833514,1.4133392779459988,0.0,0.0
wildtype,ccr2_depleted,PSFLIP,0.026387277043715445,0.008774684944321319,1.588423252343831,0.0,0.0
wildtype,ccr2_depleted,PSFLIPm,87.08154628440698,32.69404193833514,1.4133392779459988,0.0,0.0
wildtype,ccr2_depleted,PSSA1_hs,-0.3111837971820527,-0.504463441417824,-0.6969827771062079,0.0,0.0
wildtype,ccr2_depleted,PSSA2_hs,87.39273008158875,33.19850537975291,1.3963949797047392,0.0,0.0
wildtype,ccr2_depleted,PSt3,-0.026387277043715445,-0.008774684944321319,1.588423252343831,0.0,0.0
wildtype,ccr2_depleted,PTDCACRNt,590.8768178911532,367.2855574608356,0.6859552311907234,0.0,0.0
wildtype,ccr2_depleted,PTHPS,0.03747896494239273,0.05167142217767947,-0.4632854817078268,1.1474651550877663e-305,1.409359831185695e-305
wildtype,ccr2_depleted,PTRCAT1,0.05213239422427296,0.03474056424553225,0.5855589323981142,0.0,0.0
wildtype,ccr2_depleted,PVD3,-8.850906829274061,-4.685908270817821,0.9174965627121618,0.0,0.0
wildtype,ccr2_depleted,PYNP2r,0.029669853036486483,0.03583336557584695,-0.27230577136170797,6.706108015380274e-119,7.528555224813704e-119
wildtype,ccr2_depleted,PYRt2p,90.97296730053857,130.16564763096105,-0.5168389372061211,0.0,0.0
wildtype,ccr2_depleted,RAI1,-410.97760585693567,-380.67724408914796,0.11049145182709037,2.341448034433587e-191,2.731942050351056e-191
wildtype,ccr2_depleted,RAI2,300.93844924676074,374.7642730861175,-0.3165149813468383,0.0,0.0
wildtype,ccr2_depleted,RDH1,-415.6066899639455,-342.35428790284726,0.2797287953513921,0.0,0.0
wildtype,ccr2_depleted,RDH1a,10.111861818527828,17.62965135048882,-0.8019552898272027,0.0,0.0
wildtype,ccr2_depleted,RDH2,-300.9457967080187,-374.79297725557825,-0.31659025367275956,0.0,0.0
wildtype,ccr2_depleted,RDH2a,0.007347461258722815,0.028704169460623905,-1.9659425605758747,0.0,0.0
wildtype,ccr2_depleted,RDH3,410.9719134420927,380.6630244821143,0.11052535968436962,2.3414480344333103e-191,2.731942050351056e-191
wildtype,ccr2_depleted,RDH3a,0.005692414840008918,0.014219607035916666,-1.320768887551976,0.0,0.0
wildtype,ccr2_depleted,RDH4,295.45567153524496,318.81166554932804,-0.10976272655224335,5.828856017951518e-110,6.50492699375745e-110
wildtype,ccr2_depleted,RETH1,0.11974903000374623,0.11741757001263697,0.02836566467249577,7.197372176842346e-17,7.334005383204569e-17
wildtype,ccr2_depleted,RETI1,410.97760585693567,380.67724408914796,0.11049145182709037,2.341448034433587e-191,2.731942050351056e-191
wildtype,ccr2_depleted,RETI2,-301.05819827676476,-374.8816906561318,-0.3163929608943165,0.0,0.0
wildtype,ccr2_depleted,RETI3,295.45567153524496,318.81166554932804,-0.10976272655224335,5.828856017951518e-110,6.50492699375745e-110
wildtype,ccr2_depleted,RETNGLCt2,0.11974903000375196,0.11741757001263652,0.02836566467257053,7.197372176842346e-17,7.334005383204569e-17
wildtype,ccr2_depleted,RETNGLCt2r,0.11974903000375196,0.11741757001263652,0.02836566467257053,7.197372176842346e-17,7.334005383204569e-17
wildtype,ccr2_depleted,RETNt,-140.8399534779095,-150.3585838500118,-0.09435057679230278,8.61398873641848e-18,8.795277150816149e-18
wildtype,ccr2_depleted,RNMK,0.03568109523873837,0.031867824442331626,0.1630593674214725,2.3245176896218397e-54,2.4865558121514492e-54
wildtype,ccr2_depleted,RTOTAL2t,-0.1411653736017187,-0.13505582967853288,0.06383033885668538,1.4209697270337734e-34,1.485259540669872e-34
wildtype,ccr2_depleted,RTOTAL3CRNCPT1,0.057484747855096094,0.028754756925932254,0.9993785814919369,0.0,0.0
wildtype,ccr2_depleted,RTOTAL3CRNCPT2,0.057484747855096226,0.028754756925932254,0.9993785814919401,0.0,0.0
wildtype,ccr2_depleted,RTOTAL3CRNt,0.057484747855096094,0.028754756925932254,0.9993785814919369,0.0,0.0
wildtype,ccr2_depleted,Rtotaltl,-0.08610444900622988,-0.10780381653052754,-0.32424856554987275,0.0,0.0
wildtype,ccr2_depleted,S23T2g,0.020767084073760968,0.019779829178972808,0.07026869334538947,1.576661236903419e-13,1.597045277627859e-13
wildtype,ccr2_depleted,S23T4g,0.002750482934632338,0.00804721822693767,-1.5488052048598053,0.0,0.0
wildtype,ccr2_depleted,S2T1g,0.04006407627852872,0.010665631491965637,1.9093398266868464,0.0,0.0
wildtype,ccr2_depleted,S2T2g,0.04006407627852868,0.010665631491965631,1.9093398266868458,0.0,0.0
wildtype,ccr2_depleted,S2T3g,0.028261472566724906,0.017641493899157843,0.679863904481232,0.0,0.0
wildtype,ccr2_depleted,S2T4g,0.009229862925523085,0.01760810894233956,-0.9318588490032786,0.0,0.0
wildtype,ccr2_depleted,S2TASE1ly,0.009229862925516356,0.01760810894233957,-0.931858849004331,0.0,0.0
wildtype,ccr2_depleted,S2TASE2ly,0.0092298629255164,0.01760810894233957,-0.9318588490043244,0.0,0.0
wildtype,ccr2_depleted,S2TASE3ly,0.028261472566724906,0.017641493899157843,0.679863904481232,0.0,0.0
wildtype,ccr2_depleted,S2TASE4ly,0.04006407627852868,0.010665631491965631,1.9093398266868458,0.0,0.0
wildtype,ccr2_depleted,S2TASE5ly,0.04006407627852868,0.010665631491965631,1.9093398266868458,0.0,0.0
wildtype,ccr2_depleted,S3T1g,0.009229862925523085,0.01760810894233957,-0.9318588490032793,0.0,0.0
